year,age,sex,exposure,deaths,mortality_rate,age_group
2013,41,Female,232722.73,198.97793415,8.55e-4,35-44
2013,41,Male,232112.87,269.94726780999997,0.001163,35-44
2013,42,Female,242814.98,211.97747754,8.73e-4,35-44
2013,42,Male,242659.51,360.10671284000006,0.001484,35-44
2013,43,Female,241763.42,232.09288320000002,9.6e-4,35-44
2013,43,Male,241619.98,370.8866693,0.001535,35-44
2013,44,Female,240559.22,259.08227994000003,0.001077,35-44
2013,44,Male,240152.56,428.91247216,0.001786,35-44
2013,45,Female,239603.26,303.0981239,0.001265,45-54
2013,45,Male,239237.77,461.01118278999996,0.001927,45-54
2013,46,Female,243402.75,313.98954749999996,0.00129,45-54
2013,46,Male,244214.67,497.95371213000004,0.002039,45-54
2013,47,Female,253746.07,384.93278819,0.001517,45-54
2013,47,Male,255936.07,602.98538092,0.002356,45-54
2013,48,Female,270688.87,446.90732436999997,0.001651,45-54
2013,48,Male,273305.51,675.0646097,0.00247,45-54
2013,49,Female,277419.18,486.8706609,0.001755,45-54
2013,49,Male,280256.43,758.93441244,0.002708,45-54
2013,50,Female,280590.97,572.1249878299999,0.002039,45-54
2013,50,Male,283436.44,853.99399372,0.003013,45-54
2013,51,Female,277338.8,576.0326875999999,0.002077,45-54
2013,51,Male,279385.2,949.0715244,0.003397,45-54
2013,52,Female,277540.9,638.0665291,0.002299,45-54
2013,52,Male,278719.67,1010.08008408,0.003624,45-54
2013,53,Female,272654.77,697.9962112000001,0.00256,45-54
2013,53,Male,273074.89,1087.11113709,0.003981,45-54
2013,54,Female,269409.22,783.9808301999999,0.00291,45-54
2013,54,Male,269357.17,1150.9631874099998,0.004273,45-54
2013,55,Female,263660.8,788.0821311999999,0.002989,55-64
2013,55,Male,263632.37,1253.04465461,0.004753,55-64
2013,56,Female,258500.56,891.05143032,0.003447,55-64
2013,56,Male,257766.46,1421.06649398,0.005513,55-64
2013,57,Female,250060.91,975.98773173,0.003903,55-64
2013,57,Male,248329.71,1415.9760064199997,0.005702,55-64
2013,58,Female,246695.36,993.9356054399998,0.004029,55-64
2013,58,Male,243693.75,1576.9422562500001,0.006471,55-64
2013,59,Female,238395.86,1099.95849804,0.004614,55-64
2013,59,Male,233828.98,1648.9619669600002,0.007052,55-64
2013,60,Female,227097.57,1125.94975206,0.004958,55-64
2013,60,Male,222026.73,1694.0639499,0.00763,55-64
2013,61,Female,217795.19,1190.03291816,0.005464,55-64
2013,61,Male,212951.12,1899.94989264,0.008922,55-64
2013,62,Female,213610.21,1150.93181148,0.005388,55-64
2013,62,Male,208545.86,1926.9637463999998,0.00924,55-64
2013,63,Female,207972.64,1227.0385760000001,0.0059,55-64
2013,63,Male,201918.49,1949.92685793,0.009657,55-64
2013,64,Female,204754.93,1363.0535690099998,0.006657,55-64
2013,64,Male,197636.01,2152.05851289,0.010889,55-64
2013,65,Female,201567.34,1531.911784,0.0076,65-74
2013,65,Male,193597.1,2333.0386521,0.012051,65-74
2013,66,Female,199786.87,1708.9768859800001,0.008554,65-74
2013,66,Male,191027.61,2461.96383768,0.012888,65-74
2013,67,Female,173973.07,1530.9630160000002,0.0088,65-74
2013,67,Male,165540.3,2310.942588,0.01396,65-74
2013,68,Female,160747.34,1505.07734442,0.009363,65-74
2013,68,Male,152072.8,2299.9490272,0.015124,65-74
2013,69,Female,153809.05,1748.9627075499998,0.011371,65-74
2013,69,Male,144305.52,2475.99411216,0.017158,65-74
2013,70,Female,147971.43,1828.9268747999997,0.01236,65-74
2013,70,Male,137376.36,2534.04433656,0.018446,65-74
2013,71,Female,137770.56,1822.98004992,0.013232,65-74
2013,71,Male,125994.06,2626.976151,0.02085,65-74
2013,72,Female,131765.66,1985.97202752,0.015072,65-74
2013,72,Male,118422.77,2707.97348159,0.022867,65-74
2013,73,Female,121828.89,1920.99793752,0.015768,65-74
2013,73,Male,108036.33,2809.05261633,0.026001,65-74
2013,74,Female,117620.65,2115.0545283,0.017982,65-74
2013,74,Male,103337.18,2815.00812038,0.027241,65-74
2013,75,Female,111285.43,2137.01411229,0.019203,75-84
2013,75,Male,96481.6,2893.0007760000003,0.029985,75-84
2013,76,Female,105849.7,2338.9608209,0.022097,75-84
2013,76,Male,90482.1,2943.0207846000003,0.032526,75-84
2013,77,Female,102470.98,2540.9728910599997,0.024797,75-84
2013,77,Male,86180.34,3111.02409366,0.036099,75-84
2013,78,Female,98091.95,2705.9645327,0.027586,75-84
2013,78,Male,80804.92,3435.98680824,0.042522,75-84
2013,79,Female,93254.96,2980.9880513600006,0.031966,75-84
2013,79,Male,75214.47,3416.9933720999998,0.04543,75-84
2013,80,Female,89945.95,3172.0338727,0.035266,75-84
2013,80,Male,70037.92,3801.0279563199997,0.054271,75-84
2013,81,Female,86781.87,3391.0015702499995,0.039075,75-84
2013,81,Male,65747.45,3690.99609555,0.056139,75-84
2013,82,Female,82501.84,3786.0094375999997,0.04589,75-84
2013,82,Male,60923.03,4102.00853293,0.067331,75-84
2013,83,Female,77875.74,4054.9897818,0.05207,75-84
2013,83,Male,54874.96,4088.0198951199995,0.074497,75-84
2013,84,Female,71592.46,4151.00242326,0.057981,75-84
2013,84,Male,47798.04,4009.0128069600005,0.083874,75-84
2013,85,Female,66676.26,4304.01925926,0.064551,85+
2013,85,Male,42572.64,4104.002496,0.0964,85+
2013,86,Female,60684.15,4591.9696305,0.07567,85+
2013,86,Male,36465.86,3953.9931998,0.10843,85+
2013,87,Female,56005.66,4641.02102722,0.082867,85+
2013,87,Male,31425.54,3817.00893948,0.121462,85+
2013,88,Female,50739.34,4812.01752692,0.094838,85+
2013,88,Male,26506.32,3504.0029724,0.132195,85+
2013,89,Female,44292.89,4741.02235982,0.107038,85+
2013,89,Male,21613.6,3211.9970959999996,0.14861,85+
2013,90,Female,38670.35,4868.983768499999,0.12591,85+
2013,90,Male,17636.51,2940.0062169999997,0.1667,85+
2013,91,Female,33537.37,4658.005319300001,0.13889,85+
2013,91,Male,14465.02,2849.00140916,0.196958,85+
2013,92,Female,27753.42,4402.99682274,0.158647,85+
2013,92,Male,11180.36,2284.0022033200003,0.204287,85+
2013,93,Female,21252.32,3934.99456192,0.185156,85+
2013,93,Male,7753.91,1946.9990470900002,0.251099,85+
2013,94,Female,15825,3159.002325,0.199621,85+
2013,94,Male,5195.49,1232.00134821,0.237129,85+
2013,95,Female,12040.22,2641.9975148199997,0.219431,85+
2013,95,Male,3668.17,1108.00009386,0.302058,85+
2013,96,Female,8964.75,2343.00016575,0.261357,85+
2013,96,Male,2556.18,797.00158692,0.311794,85+
2013,97,Female,6742.65,1840.9996707,0.273038,85+
2013,97,Male,1758.43,578.0012162900001,0.328703,85+
2013,98,Female,4946.7,1535.999817,0.31051,85+
2013,98,Male,1209.83,485.00148972,0.400884,85+
2013,99,Female,3427.2,1122.0001631999999,0.327381,85+
2013,99,Male,801.08,343.00162792000003,0.428174,85+
2013,100,Female,2268.37,795.00017064,0.350472,85+
2013,100,Male,462.33,198.00068210999999,0.428267,85+
2014,0,Female,186028.06,788.01486216,0.004236,0
2014,0,Male,195604.91,1005.9960521300001,0.005143,0
2014,1,Female,187022.79,55.919814210000006,2.99e-4,1-4
2014,1,Male,196606.79,49.93812466,2.54e-4,1-4
2014,2,Female,187556.55,24.94502115,1.33e-4,1-4
2014,2,Male,196510.61,30.06612333,1.53e-4,1-4
2014,3,Female,189366.8,28.026286399999996,1.48e-4,1-4
2014,3,Male,197711.29,21.94595319,1.11e-4,1-4
2014,4,Female,191380.27,18.946646729999998,9.9e-5,1-4
2014,4,Male,199716.41,29.957461499999997,1.5e-4,1-4
2014,5,Female,193577.57,23.035730830000002,1.19e-4,5-14
2014,5,Male,201737.67,15.93727593,7.9e-5,5-14
2014,6,Female,193634.63,12.00534706,6.2e-5,5-14
2014,6,Male,201414.95,14.9047063,7.4e-5,5-14
2014,7,Female,190028.58,11.971800539999998,6.3e-5,5-14
2014,7,Male,197594.34,12.05325474,6.1e-5,5-14
2014,8,Female,185083.13,15.917149180000001,8.6e-5,5-14
2014,8,Male,192682.9,11.9463398,6.2e-5,5-14
2014,9,Female,183494.76,13.02812796,7.1e-5,5-14
2014,9,Male,191356.13,17.987476219999998,9.4e-5,5-14
2014,10,Female,183384.97,11.92002305,6.5e-5,5-14
2014,10,Male,191417.21,10.91078097,5.7e-5,5-14
2014,11,Female,182042.87,12.01482942,6.6e-5,5-14
2014,11,Male,190181.57,15.97525188,8.4e-5,5-14
2014,12,Female,181988.99,28.936249409999995,1.59e-4,5-14
2014,12,Male,191090.53,21.97541095,1.15e-4,5-14
2014,13,Female,184120.11,18.96437133,1.03e-4,5-14
2014,13,Male,194497.39,23.923178970000002,1.23e-4,5-14
2014,14,Female,190173.21,27.955461869999997,1.47e-4,5-14
2014,14,Male,201677.19,36.90692577,1.83e-4,5-14
2014,15,Female,191761.33,26.07954088,1.36e-4,15-24
2014,15,Male,203544.86,51.9039393,2.55e-4,15-24
2014,16,Female,196620.56,32.049151280000004,1.63e-4,15-24
2014,16,Male,208767.38,70.98090920000001,3.4e-4,15-24
2014,17,Female,203281.94,57.9353529,2.85e-4,15-24
2014,17,Male,216379.06,86.98438212,4.02e-4,15-24
2014,18,Female,212524.84,56.95665712,2.68e-4,15-24
2014,18,Male,227281.9,127.9597097,5.63e-4,15-24
2014,19,Female,221644.47,58.07085114000001,2.62e-4,15-24
2014,19,Male,239208.8,153.093632,6.4e-4,15-24
2014,20,Female,224826.17,66.09889398,2.94e-4,15-24
2014,20,Male,243057.18,149.96628006,6.17e-4,15-24
2014,21,Female,228985.19,59.07817901999999,2.58e-4,15-24
2014,21,Male,245700.32,158.96810704,6.47e-4,15-24
2014,22,Female,234510.35,67.0699601,2.86e-4,15-24
2014,22,Male,250739.12,145.93016784000002,5.82e-4,15-24
2014,23,Female,238034.3,64.9833639,2.73e-4,15-24
2014,23,Male,253804.16,188.06888256000002,7.41e-4,15-24
2014,24,Female,241412.23,77.97615029,3.23e-4,15-24
2014,24,Male,256098.95,179.01316605,6.99e-4,15-24
2014,25,Female,236323.83,86.02187411999999,3.64e-4,25-34
2014,25,Male,248366.16,195.96090024,7.89e-4,25-34
2014,26,Female,232407.51,102.02689689,4.39e-4,25-34
2014,26,Male,241098.23,176.00170789999999,7.3e-4,25-34
2014,27,Female,235662.54,93.08670330000001,3.95e-4,25-34
2014,27,Male,242306.32,222.92181440000002,9.2e-4,25-34
2014,28,Female,239852.83,94.02230936,3.92e-4,25-34
2014,28,Male,245617.2,184.9497516,7.53e-4,25-34
2014,29,Female,242874.78,110.99377446,4.57e-4,25-34
2014,29,Male,246958.01,212.87780462,8.62e-4,25-34
2014,30,Female,244000.91,99.06436946000001,4.06e-4,25-34
2014,30,Male,245954.08,206.10951903999998,8.38e-4,25-34
2014,31,Female,244589.89,101.99398413,4.17e-4,25-34
2014,31,Male,244444.23,210.95537049000004,8.63e-4,25-34
2014,32,Female,245368.63,117.04083651,4.77e-4,25-34
2014,32,Male,244081.7,216.01230450000003,8.85e-4,25-34
2014,33,Female,245722.69,140.0619333,5.7e-4,25-34
2014,33,Male,244258.87,236.9311039,9.7e-4,25-34
2014,34,Female,242827.92,119.95699248,4.94e-4,25-34
2014,34,Male,240326.18,212.92899548,8.86e-4,25-34
2014,35,Female,239972.41,125.98551524999999,5.25e-4,35-44
2014,35,Male,236171.95,242.07624875000002,0.001025,35-44
2014,36,Female,236107.99,143.08144194,6.06e-4,35-44
2014,36,Male,232241.92,219.93309824000002,9.47e-4,35-44
2014,37,Female,235085.23,146.92826875,6.25e-4,35-44
2014,37,Male,231293.02,237.0753455,0.001025,35-44
2014,38,Female,237149.92,144.89860112,6.11e-4,35-44
2014,38,Male,233539.44,266.00142216,0.001139,35-44
2014,39,Female,234938.88,171.97526016,7.32e-4,35-44
2014,39,Male,231514.25,300.04246800000004,0.001296,35-44
2014,40,Female,230912.39,162.10049778,7.02e-4,35-44
2014,40,Male,227605.07,264.0218812,0.00116,35-44
2014,41,Female,232129.59,185.93580158999998,8.01e-4,35-44
2014,41,Male,229805.15,284.03916539999994,0.001236,35-44
2014,42,Female,234166.84,232.9960058,9.95e-4,35-44
2014,42,Male,232902.58,336.07842294,0.001443,35-44
2014,43,Female,244270.34,264.05623754,0.001081,35-44
2014,43,Male,243398.09,368.01791208000003,0.001512,35-44
2014,44,Female,243115.7,262.0787246,0.001078,35-44
2014,44,Male,242324.31,439.09164972,0.001812,35-44
2014,45,Female,241778.37,256.04329383,0.001059,45-54
2014,45,Male,240625.81,483.89850391000004,0.002011,45-54
2014,46,Female,240543.46,324.97421446,0.001351,45-54
2014,46,Male,239499.31,490.9735855,0.00205,45-54
2014,47,Female,244263.26,350.02925158,0.001433,45-54
2014,47,Male,244422.2,576.1031254000001,0.002357,45-54
2014,48,Female,254592.37,404.03809119,0.001587,45-54
2014,48,Male,256027.45,648.00547595,0.002531,45-54
2014,49,Female,271602.74,469.05793198,0.001727,45-54
2014,49,Male,273450.53,686.0873797700001,0.002509,45-54
2014,50,Female,278271.99,517.86417339,0.001861,45-54
2014,50,Male,280300.66,801.9401882599999,0.002861,45-54
2014,51,Female,281170.73,607.8911182599999,0.002162,45-54
2014,51,Male,283263.42,865.0864846799999,0.003054,45-54
2014,52,Female,277598.86,642.08616318,0.002313,45-54
2014,52,Male,278683.75,1045.90011375,0.003753,45-54
2014,53,Female,277647.69,711.05573409,0.002561,45-54
2014,53,Male,277905.25,1096.058306,0.003944,45-54
2014,54,Female,272723.85,811.8989014499999,0.002977,45-54
2014,54,Male,272147.65,1119.0711368000002,0.004112,45-54
2014,55,Female,269382.23,867.94954506,0.003222,55-64
2014,55,Male,268378.5,1284.996258,0.004788,55-64
2014,56,Female,263678.58,897.03452916,0.003402,55-64
2014,56,Male,262516.67,1423.89041808,0.005424,55-64
2014,57,Female,258538.64,1049.9254170400002,0.004061,55-64
2014,57,Male,256531.7,1459.9219047000001,0.005691,55-64
2014,58,Female,250134.43,1031.05412046,0.004122,55-64
2014,58,Male,247068.2,1554.058978,0.00629,55-64
2014,59,Female,246761.31,1039.1118764100001,0.004211,55-64
2014,59,Male,242242.2,1692.0617670000001,0.006985,55-64
2014,60,Female,238412.7,1191.1098491999999,0.004996,55-64
2014,60,Male,232319.43,1662.94247994,0.007158,55-64
2014,61,Female,227001.18,1251.9115077,0.005515,55-64
2014,61,Male,220419.22,1851.9622864399998,0.008402,55-64
2014,62,Female,217484.09,1262.93011063,0.005807,55-64
2014,62,Male,211183.98,2033.9129113800002,0.009631,55-64
2014,63,Female,213204.79,1309.0774106,0.00614,55-64
2014,63,Male,206722.15,2064.94755635,0.009989,55-64
2014,64,Female,207297.62,1412.94057792,0.006816,55-64
2014,64,Male,199933.83,2209.0688876699996,0.011049,55-64
2014,65,Female,203833.8,1495.9362581999999,0.007339,65-74
2014,65,Male,195358.14,2356.0191684,0.01206,65-74
2014,66,Female,200528.53,1542.0643957,0.00769,65-74
2014,66,Male,191266.61,2484.9357971199997,0.012992,65-74
2014,67,Female,198585.56,1817.057874,0.00915,65-74
2014,67,Male,188603.81,2681.9461782,0.01422,65-74
2014,68,Female,172301.23,1675.97406421,0.009727,65-74
2014,68,Male,162990.02,2442.0794696599996,0.014983,65-74
2014,69,Female,158874.78,1652.93321112,0.010404,65-74
2014,69,Male,149499.7,2483.0405173,0.016609,65-74
2014,70,Female,151942.76,1797.0270225200002,0.011827,65-74
2014,70,Male,141913.45,2698.0585114000005,0.019012,65-74
2014,71,Female,145965.78,2006.00771454,0.013743,65-74
2014,71,Male,134960.61,2751.9817985099994,0.020391,65-74
2014,72,Female,135625.3,2049.9764095,0.015115,65-74
2014,72,Male,123442.74,2847.9474545400003,0.023071,65-74
2014,73,Female,129456.67,2079.9803168900003,0.016067,65-74
2014,73,Male,115627.23,2880.0430448399998,0.024908,65-74
2014,74,Female,119405,2094.9607250000004,0.017545,65-74
2014,74,Male,105225.22,2870.96490248,0.027284,65-74
2014,75,Female,115100.96,2223.98074912,0.019322,75-84
2014,75,Male,100288.39,3026.0015914699998,0.030173,75-84
2014,76,Female,108584.42,2421.9754881,0.022305,75-84
2014,76,Male,93398.26,3109.97526148,0.033298,75-84
2014,77,Female,102952.22,2425.96611208,0.023564,75-84
2014,77,Male,87284.95,3154.04166825,0.036135,75-84
2014,78,Female,99532.79,2614.02966377,0.026263,75-84
2014,78,Male,82833.94,3373.9920440799997,0.040732,75-84
2014,79,Female,95005.26,2898.04045104,0.030504,75-84
2014,79,Male,77280.68,3597.0292506,0.046545,75-84
2014,80,Female,88799.02,3072.97888612,0.034606,75-84
2014,80,Male,70166.72,3812.99989824,0.054342,75-84
2014,81,Female,86700.37,3385.0425459099997,0.039043,75-84
2014,81,Male,66219.54,3892.9805370599997,0.058789,75-84
2014,82,Female,83217.86,3648.0213288200002,0.043837,75-84
2014,82,Male,61825.78,4115.00026524,0.066558,75-84
2014,83,Female,78622.9,4100.970464,0.05216,75-84
2014,83,Male,56823.27,4110.0271191,0.07233,75-84
2014,84,Female,73780.41,4254.03087978,0.057658,75-84
2014,84,Male,50746.35,4176.98281485,0.082311,75-84
2014,85,Female,67387.35,4235.968821,0.06286,85+
2014,85,Male,43752.45,4115.0054273999995,0.094052,85+
2014,86,Female,62255.05,4575.9951952,0.073504,85+
2014,86,Male,38515.16,3993.9835768400003,0.103699,85+
2014,87,Female,56103.82,4730.000856559999,0.084308,85+
2014,87,Male,32589.69,3875.01191007,0.118903,85+
2014,88,Female,51200.84,4993.97633108,0.097537,85+
2014,88,Male,27712.82,3741.00899744,0.134992,85+
2014,89,Female,45819.01,5094.02007477,0.111177,85+
2014,89,Male,23010.02,3433.9923747800003,0.149239,85+
2014,90,Female,39425.17,4935.99185883,0.125199,85+
2014,90,Male,18482.42,3034.9981881999997,0.16421,85+
2014,91,Female,33944.26,4738.007699320001,0.139582,85+
2014,91,Male,14780.55,2885.0007739499997,0.195189,85+
2014,92,Female,28906.31,4502.01325095,0.155745,85+
2014,92,Male,11858.93,2415.99609104,0.203728,85+
2014,93,Female,23474.09,4077.9893370699997,0.173723,85+
2014,93,Male,8944.16,2112.00238912,0.236132,85+
2014,94,Female,17587.32,3525.00896028,0.200429,85+
2014,94,Male,6032.91,1675.00126404,0.277644,85+
2014,95,Female,12832,2807,0.21875,85+
2014,95,Male,3935.49,1106.9982401399998,0.281286,85+
2014,96,Female,9514.55,2362.9955797999996,0.248356,85+
2014,96,Male,2697,865.000719,0.320727,85+
2014,97,Female,6868.75,1935.9984,0.281856,85+
2014,97,Male,1845.51,599.99929263,0.325113,85+
2014,98,Female,5029.48,1557.0012709999999,0.309575,85+
2014,98,Male,1245.43,458.00065535,0.367745,85+
2014,99,Female,3614.53,1176.9994039,0.32563,85+
2014,99,Male,821.49,327.99877677,0.399273,85+
2014,100,Female,2434.2,900.9996564,0.370142,85+
2014,100,Male,517.91,232.99994034999997,0.449885,85+
2015,0,Female,186468.8,799.951152,0.00429,0
2015,0,Male,195748.44,937.04778228,0.004787,0
2015,1,Female,187488.34,53.99664192,2.88e-4,1-4
2015,1,Male,196699.32,73.95894432,3.76e-4,1-4
2015,2,Female,188989.3,30.049298699999994,1.59e-4,1-4
2015,2,Male,198305.67,34.90179792,1.76e-4,1-4
2015,3,Female,189563.95,18.008575250000003,9.5e-5,1-4
2015,3,Male,198125.54,32.09633748,1.62e-4,1-4
2015,4,Female,191409.91,14.92997298,7.8e-5,1-4
2015,4,Male,199512.85,30.92449175,1.55e-4,1-4
2015,5,Female,193783.8,17.0529744,8.8e-5,5-14
2015,5,Male,201811.49,19.979337509999997,9.9e-5,5-14
2015,6,Female,196059.16,19.01773852,9.7e-5,5-14
2015,6,Male,203822.9,20.993758699999997,1.03e-4,5-14
2015,7,Female,196093.2,9.0202872,4.6e-5,5-14
2015,7,Male,203310.24,17.07806016,8.4e-5,5-14
2015,8,Female,191998.74,13.05591432,6.8e-5,5-14
2015,8,Male,199189.86,15.9351888,8e-5,5-14
2015,9,Female,187204.95,18.90769995,1.01e-4,5-14
2015,9,Male,194319.82,15.93422524,8.2e-5,5-14
2015,10,Female,185713.24,10.028514959999999,5.4e-5,5-14
2015,10,Male,193201.88,17.96777484,9.3e-5,5-14
2015,11,Female,185835.1,18.0260047,9.7e-5,5-14
2015,11,Male,193441.48,13.927786560000001,7.2e-5,5-14
2015,12,Female,184274.09,21.92861671,1.19e-4,5-14
2015,12,Male,192072.32,23.0486784,1.2e-4,5-14
2015,13,Female,184483.7,21.953560300000003,1.19e-4,5-14
2015,13,Male,193481.33,27.087386199999997,1.4e-4,5-14
2015,14,Female,186969.14,28.045371,1.5e-4,5-14
2015,14,Male,197319.57,37.09607916,1.88e-4,5-14
2015,15,Female,193707.39,34.092500640000004,1.76e-4,15-24
2015,15,Male,205385.27,35.94242225,1.75e-4,15-24
2015,16,Female,195523.52,33.04347488,1.69e-4,15-24
2015,16,Male,207467.71,48.962379559999995,2.36e-4,15-24
2015,17,Female,200140.93,50.0352325,2.5e-4,15-24
2015,17,Male,212774.93,101.91919146999999,4.79e-4,15-24
2015,18,Female,207665.13,62.09187387,2.99e-4,15-24
2015,18,Male,222201.85,111.98973240000001,5.04e-4,15-24
2015,19,Female,218387.23,63.98745839000001,2.93e-4,15-24
2015,19,Male,235369.6,157.9330016,6.71e-4,15-24
2015,20,Female,224216.04,60.08989872,2.68e-4,15-24
2015,20,Male,243285.37,157.89220512999998,0.00064899999999999995,15-24
2015,21,Female,226282.88,68.11114688,3.01e-4,15-24
2015,21,Male,245421.04,182.10241168000002,7.42e-4,15-24
2015,22,Female,229491.2,87.8951296,3.83e-4,15-24
2015,22,Male,247934.95,171.0751155,6.9e-4,15-24
2015,23,Female,235457.65,76.99465154999999,3.27e-4,15-24
2015,23,Male,253463.47,209.10736275,8.25e-4,15-24
2015,24,Female,238956.71,82.91797836999999,3.47e-4,15-24
2015,24,Male,256156.74,177.00430734,6.91e-4,15-24
2015,25,Female,242512.09,92.88213046999999,3.83e-4,25-34
2015,25,Male,257923.27,207.88615561999998,8.06e-4,25-34
2015,26,Female,237206.91,78.04107339,3.29e-4,25-34
2015,26,Male,249726.61,213.01679833,8.53e-4,25-34
2015,27,Female,233957.36,91.00941304,3.89e-4,25-34
2015,27,Male,242826.96,237.97042079999997,9.8e-4,25-34
2015,28,Female,237689.57,92.93662187000001,3.91e-4,25-34
2015,28,Male,244586.46,181.97232624,7.44e-4,25-34
2015,29,Female,242083.43,85.93961765,3.55e-4,25-34
2015,29,Male,248084.78,220.05119986,8.87e-4,25-34
2015,30,Female,244859.79,102.10653243,4.17e-4,25-34
2015,30,Male,249110.6,227.93619900000002,9.15e-4,25-34
2015,31,Female,246031.77,123.015885,5e-4,25-34
2015,31,Male,247885.43,213.92512609000002,8.63e-4,25-34
2015,32,Female,246382.24,103.97330528,4.22e-4,25-34
2015,32,Male,246087.11,216.06448257999998,8.78e-4,25-34
2015,33,Female,246852.34,124.90728404000001,5.06e-4,25-34
2015,33,Male,245271.39,236.93216274,9.66e-4,25-34
2015,34,Female,247523.84,123.01934848,4.97e-4,25-34
2015,34,Male,245398.54,236.07339548,9.62e-4,25-34
2015,35,Female,244406.65,126.1138314,5.16e-4,35-44
2015,35,Male,240937.56,237.08255904,9.84e-4,35-44
2015,36,Female,241494.47,134.02943085,5.55e-4,35-44
2015,36,Male,236908.23,233.11769832000002,9.84e-4,35-44
2015,37,Female,237503.74,133.95210936,5.64e-4,35-44
2015,37,Male,232819.12,257.96358496,0.001108,35-44
2015,38,Female,236673.58,150.05104972,6.34e-4,35-44
2015,38,Male,231900.91,247.90207279000003,0.001069,35-44
2015,39,Female,238571.45,154.1171567,6.46e-4,35-44
2015,39,Male,234083.89,261.93987291,0.001119,35-44
2015,40,Female,236409.3,173.05160759999998,7.32e-4,35-44
2015,40,Male,232025.84,281.9113956,0.001215,35-44
2015,41,Female,232013.34,208.11596598,8.97e-4,35-44
2015,41,Male,227868.43,322.88956531,0.001417,35-44
2015,42,Female,233495.38,219.01866644,9.38e-4,35-44
2015,42,Male,230459.53,338.08413051,0.001467,35-44
2015,43,Female,235377.7,220.0781495,9.35e-4,35-44
2015,43,Male,233356.11,322.03143179999995,0.00138,35-44
2015,44,Female,245615.51,274.10690916000004,0.001116,35-44
2015,44,Male,244039.07,470.01924882000003,0.001926,35-44
2015,45,Female,243820.94,280.88172288,0.001152,45-54
2015,45,Male,242271.14,485.02682228,0.002002,45-54
2015,46,Female,242655.58,303.07681941999994,0.001249,45-54
2015,46,Male,240720.65,477.1083282999999,0.001982,45-54
2015,47,Female,241268.45,313.89025345000005,0.001301,45-54
2015,47,Male,239525.61,504.91998588,0.002108,45-54
2015,48,Female,245019.84,360.91422431999996,0.001473,45-54
2015,48,Male,244326.3,568.0586474999999,0.002325,45-54
2015,49,Female,255521.35,408.06759595,0.001597,45-54
2015,49,Male,256253.67,691.8849090000001,0.0027,45-54
2015,50,Female,272484.64,586.1144606400001,0.002151,45-54
2015,50,Male,273333.01,795.1257260900001,0.002909,45-54
2015,51,Female,278495.91,587.90486601,0.002111,45-54
2015,51,Male,279835.38,910.0246557600001,0.003252,45-54
2015,52,Female,281358.83,644.03036187,0.002289,45-54
2015,52,Male,282490.7,972.0504987,0.003441,45-54
2015,53,Female,277433.04,716.88697536,0.002584,45-54
2015,53,Male,277501.92,1073.9324304,0.00387,45-54
2015,54,Female,277836.32,791.00000304,0.002847,45-54
2015,54,Male,277159.66,1136.07744634,0.004099,45-54
2015,55,Female,272379.69,853.09318908,0.003132,55-64
2015,55,Male,270750.36,1316.1174999599998,0.004861,55-64
2015,56,Female,269227.2,957.102696,0.003555,55-64
2015,56,Male,267054.99,1326.99624531,0.004969,55-64
2015,57,Female,263607.68,988.00158464,0.003748,55-64
2015,57,Male,261354.92,1487.89355956,0.005693,55-64
2015,58,Female,258363.39,1066.00734714,0.004126,55-64
2015,58,Male,254936.65,1653.0092386000001,0.006484,55-64
2015,59,Female,249924.64,1056.9313025600002,0.004229,55-64
2015,59,Male,245474.8,1671.9288628,0.006811,55-64
2015,60,Female,246744.47,1262.09796405,0.005115,55-64
2015,60,Male,240680.07,1844.0906963400002,0.007662,55-64
2015,61,Female,237974.05,1320.99395155,0.005551,55-64
2015,61,Male,230382.67,1981.0605793300003,0.008599,55-64
2015,62,Female,226546.02,1262.9940615,0.005575,55-64
2015,62,Male,218524.93,1971.0948686,0.00902,55-64
2015,63,Female,216996,1341.903264,0.006184,55-64
2015,63,Male,209321.45,2081.9111417,0.009946,55-64
2015,64,Female,212605.19,1519.0640825500002,0.007145,55-64
2015,64,Male,204791.12,2142.9342796799997,0.010464,55-64
2015,65,Female,206226.71,1538.03880318,0.007458,65-74
2015,65,Male,197546.09,2289.95427528,0.011592,65-74
2015,66,Female,202579.06,1627.92532616,0.008036,65-74
2015,66,Male,192746.6,2534.0395502,0.013147,65-74
2015,67,Female,199325.78,1728.9518157199998,0.008674,65-74
2015,67,Male,188869.78,2637.94421726,0.013967,65-74
2015,68,Female,196972.12,2011.0853452000001,0.01021,65-74
2015,68,Male,185818.52,2691.9528992399996,0.014487,65-74
2015,69,Female,169539.35,1802.03375115,0.010629,65-74
2015,69,Male,159391.87,2633.9506517500004,0.016525,65-74
2015,70,Female,157220.76,1946.0785672800002,0.012378,65-74
2015,70,Male,147082.33,2582.03030315,0.017555,65-74
2015,71,Female,150027.63,2016.97145772,0.013444,65-74
2015,71,Male,139464.26,2840.0501906400004,0.020364,65-74
2015,72,Female,143616.31,2133.99475029,0.014859,65-74
2015,72,Male,132209.51,2843.03330304,0.021504,65-74
2015,73,Female,133086.62,2163.9884412,0.01626,65-74
2015,73,Male,120462.66,3033.0088534799997,0.025178,65-74
2015,74,Female,126966.57,2185.98343569,0.017217,65-74
